3262;316;4.0;831898010;Stargate (1994);Action|Adventure|Sci-Fi
3263;316;5.0;978395371;Stargate (1994);Action|Adventure|Sci-Fi
3268;316;4.0;839241208;Stargate (1994);Action|Adventure|Sci-Fi
3272;316;3.0;835077842;Stargate (1994);Action|Adventure|Sci-Fi
3285;316;4.0;877258400;Stargate (1994);Action|Adventure|Sci-Fi
3286;316;4.0;833021281;Stargate (1994);Action|Adventure|Sci-Fi
3291;316;3.0;835080263;Stargate (1994);Action|Adventure|Sci-Fi
3296;316;3.0;1001694428;Stargate (1994);Action|Adventure|Sci-Fi
3298;316;3.0;1163286206;Stargate (1994);Action|Adventure|Sci-Fi
3301;316;3.0;954546213;Stargate (1994);Action|Adventure|Sci-Fi
3308;316;3.0;839243998;Stargate (1994);Action|Adventure|Sci-Fi
3313;316;4.5;1135089695;Stargate (1994);Action|Adventure|Sci-Fi
3315;316;3.0;844657072;Stargate (1994);Action|Adventure|Sci-Fi
3325;316;1.5;1179921311;Stargate (1994);Action|Adventure|Sci-Fi
3335;316;3.0;982436761;Stargate (1994);Action|Adventure|Sci-Fi
3336;316;3.5;1085554710;Stargate (1994);Action|Adventure|Sci-Fi
3341;316;3.0;839245749;Stargate (1994);Action|Adventure|Sci-Fi
3343;316;4.5;1101052581;Stargate (1994);Action|Adventure|Sci-Fi
3344;316;3.0;835083410;Stargate (1994);Action|Adventure|Sci-Fi
3346;316;3.0;913719921;Stargate (1994);Action|Adventure|Sci-Fi
3350;316;3.0;1085579676;Stargate (1994);Action|Adventure|Sci-Fi
3351;316;2.0;844662551;Stargate (1994);Action|Adventure|Sci-Fi
3354;316;5.0;839246294;Stargate (1994);Action|Adventure|Sci-Fi
3355;316;5.0;868874370;Stargate (1994);Action|Adventure|Sci-Fi
3356;316;3.0;942083872;Stargate (1994);Action|Adventure|Sci-Fi
3360;316;4.0;839247851;Stargate (1994);Action|Adventure|Sci-Fi
3365;316;2.0;855289844;Stargate (1994);Action|Adventure|Sci-Fi
3366;316;3.0;949004165;Stargate (1994);Action|Adventure|Sci-Fi
3367;316;1.0;1001714617;Stargate (1994);Action|Adventure|Sci-Fi
3371;316;3.0;832226341;Stargate (1994);Action|Adventure|Sci-Fi
3384;316;3.5;1189518718;Stargate (1994);Action|Adventure|Sci-Fi
3389;316;3.0;835086470;Stargate (1994);Action|Adventure|Sci-Fi
3399;316;4.0;830374846;Stargate (1994);Action|Adventure|Sci-Fi
3405;316;4.0;849873062;Stargate (1994);Action|Adventure|Sci-Fi
3409;316;4.0;835087846;Stargate (1994);Action|Adventure|Sci-Fi
3410;316;3.0;844665421;Stargate (1994);Action|Adventure|Sci-Fi
3411;316;4.0;949038546;Stargate (1994);Action|Adventure|Sci-Fi
3417;316;2.5;1085589314;Stargate (1994);Action|Adventure|Sci-Fi
3422;316;3.0;839249316;Stargate (1994);Action|Adventure|Sci-Fi
3426;316;3.0;960865254;Stargate (1994);Action|Adventure|Sci-Fi
3427;316;4.0;982531761;Stargate (1994);Action|Adventure|Sci-Fi
3428;316;3.0;1085589960;Stargate (1994);Action|Adventure|Sci-Fi
3430;316;3.0;828111862;Stargate (1994);Action|Adventure|Sci-Fi
3431;316;3.0;844666416;Stargate (1994);Action|Adventure|Sci-Fi
3432;316;3.0;858328089;Stargate (1994);Action|Adventure|Sci-Fi
3434;316;3.5;1111625772;Stargate (1994);Action|Adventure|Sci-Fi
3440;316;3.0;1085590105;Stargate (1994);Action|Adventure|Sci-Fi
3442;316;2.0;835261141;Stargate (1994);Action|Adventure|Sci-Fi
3443;316;4.0;844666726;Stargate (1994);Action|Adventure|Sci-Fi
3462;316;3.0;941992640;Stargate (1994);Action|Adventure|Sci-Fi
3465;316;4.0;835089176;Stargate (1994);Action|Adventure|Sci-Fi
3468;316;5.0;1051380545;Stargate (1994);Action|Adventure|Sci-Fi
3473;316;4.0;844667202;Stargate (1994);Action|Adventure|Sci-Fi
3474;316;4.0;831898283;Stargate (1994);Action|Adventure|Sci-Fi
3475;316;4.0;946149574;Stargate (1994);Action|Adventure|Sci-Fi
3479;316;3.0;844667247;Stargate (1994);Action|Adventure|Sci-Fi
3481;316;2.0;832226838;Stargate (1994);Action|Adventure|Sci-Fi
3485;316;2.5;1135765112;Stargate (1994);Action|Adventure|Sci-Fi
3486;316;3.0;835090456;Stargate (1994);Action|Adventure|Sci-Fi
3488;316;2.5;1216413969;Stargate (1994);Action|Adventure|Sci-Fi
3492;316;3.0;946150511;Stargate (1994);Action|Adventure|Sci-Fi
3505;316;4.0;835090432;Stargate (1994);Action|Adventure|Sci-Fi
3506;316;4.0;830376989;Stargate (1994);Action|Adventure|Sci-Fi
3507;316;5.0;913749168;Stargate (1994);Action|Adventure|Sci-Fi
3512;316;4.0;1216315902;Stargate (1994);Action|Adventure|Sci-Fi
3518;316;3.0;835094213;Stargate (1994);Action|Adventure|Sci-Fi
3525;316;3.0;1085637753;Stargate (1994);Action|Adventure|Sci-Fi
3537;316;3.0;844668661;Stargate (1994);Action|Adventure|Sci-Fi
3541;316;4.0;1216576403;Stargate (1994);Action|Adventure|Sci-Fi
3542;316;3.0;839253031;Stargate (1994);Action|Adventure|Sci-Fi
3550;316;3.0;839254001;Stargate (1994);Action|Adventure|Sci-Fi
3566;316;4.0;835091360;Stargate (1994);Action|Adventure|Sci-Fi
3573;316;4.0;1085624513;Stargate (1994);Action|Adventure|Sci-Fi
3577;316;3.0;844668846;Stargate (1994);Action|Adventure|Sci-Fi
3585;316;3.0;835091682;Stargate (1994);Action|Adventure|Sci-Fi
3595;316;4.5;1189562227;Stargate (1994);Action|Adventure|Sci-Fi
3599;316;4.0;1111632182;Stargate (1994);Action|Adventure|Sci-Fi
3602;316;3.0;839254637;Stargate (1994);Action|Adventure|Sci-Fi
3612;316;3.0;831393842;Stargate (1994);Action|Adventure|Sci-Fi
3614;316;3.0;835091820;Stargate (1994);Action|Adventure|Sci-Fi
3615;316;2.0;830378210;Stargate (1994);Action|Adventure|Sci-Fi
3616;316;4.5;1111631129;Stargate (1994);Action|Adventure|Sci-Fi
3624;316;3.0;1001806773;Stargate (1994);Action|Adventure|Sci-Fi
3631;316;4.0;844669969;Stargate (1994);Action|Adventure|Sci-Fi
3633;316;1.0;832598448;Stargate (1994);Action|Adventure|Sci-Fi
3635;316;1.5;1111945350;Stargate (1994);Action|Adventure|Sci-Fi
3636;316;4.0;839261570;Stargate (1994);Action|Adventure|Sci-Fi
3646;316;4.0;1024015838;Stargate (1994);Action|Adventure|Sci-Fi
3648;316;3.0;844671973;Stargate (1994);Action|Adventure|Sci-Fi
3655;316;3.0;835093286;Stargate (1994);Action|Adventure|Sci-Fi
3658;316;3.0;913796677;Stargate (1994);Action|Adventure|Sci-Fi
3666;316;4.0;844671939;Stargate (1994);Action|Adventure|Sci-Fi
3668;316;5.0;839265008;Stargate (1994);Action|Adventure|Sci-Fi
3669;316;3.0;876015266;Stargate (1994);Action|Adventure|Sci-Fi
3671;316;4.0;960936814;Stargate (1994);Action|Adventure|Sci-Fi
3674;316;3.0;844672404;Stargate (1994);Action|Adventure|Sci-Fi
3675;316;3.0;831898983;Stargate (1994);Action|Adventure|Sci-Fi
3679;316;1.0;833022066;Stargate (1994);Action|Adventure|Sci-Fi
3681;316;3.0;982511459;Stargate (1994);Action|Adventure|Sci-Fi
3684;316;4.0;949058980;Stargate (1994);Action|Adventure|Sci-Fi
3686;316;4.0;946180562;Stargate (1994);Action|Adventure|Sci-Fi
3687;316;4.0;961014559;Stargate (1994);Action|Adventure|Sci-Fi
3691;316;4.0;965543165;Stargate (1994);Action|Adventure|Sci-Fi
3694;316;3.0;835095348;Stargate (1994);Action|Adventure|Sci-Fi
3695;316;3.0;844673868;Stargate (1994);Action|Adventure|Sci-Fi
3700;316;4.5;1163401842;Stargate (1994);Action|Adventure|Sci-Fi
3701;316;5.0;829316852;Stargate (1994);Action|Adventure|Sci-Fi
3702;316;5.0;868915204;Stargate (1994);Action|Adventure|Sci-Fi
3708;316;4.0;835095928;Stargate (1994);Action|Adventure|Sci-Fi
3711;316;4.0;849895955;Stargate (1994);Action|Adventure|Sci-Fi
3718;316;4.0;835096016;Stargate (1994);Action|Adventure|Sci-Fi
3719;316;2.5;1163416715;Stargate (1994);Action|Adventure|Sci-Fi
3721;316;3.0;942054896;Stargate (1994);Action|Adventure|Sci-Fi
3725;316;4.0;835096533;Stargate (1994);Action|Adventure|Sci-Fi
3729;316;4.0;1082220310;Stargate (1994);Action|Adventure|Sci-Fi
3737;316;5.0;828113123;Stargate (1994);Action|Adventure|Sci-Fi
3738;316;3.0;844674969;Stargate (1994);Action|Adventure|Sci-Fi
3741;316;3.0;949069567;Stargate (1994);Action|Adventure|Sci-Fi
3744;316;4.0;839270320;Stargate (1994);Action|Adventure|Sci-Fi
3747;316;3.0;1078010820;Stargate (1994);Action|Adventure|Sci-Fi
3748;316;3.0;1135299922;Stargate (1994);Action|Adventure|Sci-Fi
3752;316;3.0;839270337;Stargate (1994);Action|Adventure|Sci-Fi
3754;316;1.0;960962137;Stargate (1994);Action|Adventure|Sci-Fi
3756;316;5.0;835097349;Stargate (1994);Action|Adventure|Sci-Fi
3757;316;5.0;844676786;Stargate (1994);Action|Adventure|Sci-Fi
3761;316;2.0;1163426404;Stargate (1994);Action|Adventure|Sci-Fi
3763;316;2.0;833023438;Stargate (1994);Action|Adventure|Sci-Fi
3766;316;3.0;835097586;Stargate (1994);Action|Adventure|Sci-Fi
3767;316;4.0;844676981;Stargate (1994);Action|Adventure|Sci-Fi
3772;316;3.0;839270662;Stargate (1994);Action|Adventure|Sci-Fi
3784;316;2.0;1085716914;Stargate (1994);Action|Adventure|Sci-Fi
3791;316;3.0;1051550651;Stargate (1994);Action|Adventure|Sci-Fi
3792;316;3.0;1111636772;Stargate (1994);Action|Adventure|Sci-Fi
3793;316;1.5;1216641147;Stargate (1994);Action|Adventure|Sci-Fi
3794;316;5.0;839271299;Stargate (1994);Action|Adventure|Sci-Fi
3798;316;5.0;835098850;Stargate (1994);Action|Adventure|Sci-Fi
3808;316;3.0;832599467;Stargate (1994);Action|Adventure|Sci-Fi
3810;316;3.5;1163440783;Stargate (1994);Action|Adventure|Sci-Fi
3811;316;3.0;831396700;Stargate (1994);Action|Adventure|Sci-Fi
3817;316;3.5;1163449323;Stargate (1994);Action|Adventure|Sci-Fi
3823;316;3.0;844679305;Stargate (1994);Action|Adventure|Sci-Fi
3826;316;3.0;839274772;Stargate (1994);Action|Adventure|Sci-Fi
3835;316;4.0;1051646312;Stargate (1994);Action|Adventure|Sci-Fi
3838;316;3.0;839275341;Stargate (1994);Action|Adventure|Sci-Fi
3840;316;3.0;981427418;Stargate (1994);Action|Adventure|Sci-Fi
3857;316;3.0;839277601;Stargate (1994);Action|Adventure|Sci-Fi
3862;316;3.0;844679784;Stargate (1994);Action|Adventure|Sci-Fi
3870;316;4.0;849976647;Stargate (1994);Action|Adventure|Sci-Fi
3873;316;1.0;961006203;Stargate (1994);Action|Adventure|Sci-Fi
3875;316;2.0;844679818;Stargate (1994);Action|Adventure|Sci-Fi
3879;316;3.0;839278290;Stargate (1994);Action|Adventure|Sci-Fi
3882;316;3.0;831899820;Stargate (1994);Action|Adventure|Sci-Fi
3890;316;4.0;835102462;Stargate (1994);Action|Adventure|Sci-Fi
3891;316;3.0;844680622;Stargate (1994);Action|Adventure|Sci-Fi
3894;316;4.0;839279540;Stargate (1994);Action|Adventure|Sci-Fi
3901;316;2.0;978047707;Stargate (1994);Action|Adventure|Sci-Fi
3903;316;3.0;835103781;Stargate (1994);Action|Adventure|Sci-Fi
3904;316;4.0;844681335;Stargate (1994);Action|Adventure|Sci-Fi
3907;316;4.0;974583304;Stargate (1994);Action|Adventure|Sci-Fi
3909;316;4.0;1163454741;Stargate (1994);Action|Adventure|Sci-Fi
3913;316;4.0;942070031;Stargate (1994);Action|Adventure|Sci-Fi
3919;316;4.0;839281985;Stargate (1994);Action|Adventure|Sci-Fi
3923;316;5.0;835104482;Stargate (1994);Action|Adventure|Sci-Fi
3924;316;5.0;844682051;Stargate (1994);Action|Adventure|Sci-Fi
3926;316;4.0;839281973;Stargate (1994);Action|Adventure|Sci-Fi
3933;316;1.0;1001909434;Stargate (1994);Action|Adventure|Sci-Fi
3935;316;3.0;839284467;Stargate (1994);Action|Adventure|Sci-Fi
3937;316;4.0;1098451727;Stargate (1994);Action|Adventure|Sci-Fi
3938;316;4.0;828114876;Stargate (1994);Action|Adventure|Sci-Fi
3942;316;4.0;974582652;Stargate (1994);Action|Adventure|Sci-Fi
3949;316;3.0;835104890;Stargate (1994);Action|Adventure|Sci-Fi
3950;316;2.0;832599844;Stargate (1994);Action|Adventure|Sci-Fi
3953;316;2.5;1163463115;Stargate (1994);Action|Adventure|Sci-Fi
3957;316;3.0;946248704;Stargate (1994);Action|Adventure|Sci-Fi
3959;316;3.0;844683570;Stargate (1994);Action|Adventure|Sci-Fi
3969;316;1.0;1001924229;Stargate (1994);Action|Adventure|Sci-Fi
3977;316;3.5;1189703357;Stargate (1994);Action|Adventure|Sci-Fi
3978;316;1.0;835106185;Stargate (1994);Action|Adventure|Sci-Fi
3984;316;3.0;832228525;Stargate (1994);Action|Adventure|Sci-Fi
3991;316;2.5;1112667900;Stargate (1994);Action|Adventure|Sci-Fi
3993;316;3.0;839296830;Stargate (1994);Action|Adventure|Sci-Fi
3996;316;3.0;832600245;Stargate (1994);Action|Adventure|Sci-Fi
3998;316;4.0;1001938769;Stargate (1994);Action|Adventure|Sci-Fi
4004;316;4.0;853345643;Stargate (1994);Action|Adventure|Sci-Fi
4008;316;4.0;835106230;Stargate (1994);Action|Adventure|Sci-Fi
4016;316;3.0;1001939433;Stargate (1994);Action|Adventure|Sci-Fi
4018;316;5.0;839301921;Stargate (1994);Action|Adventure|Sci-Fi
4020;316;3.0;1024372847;Stargate (1994);Action|Adventure|Sci-Fi
4022;316;3.0;1138499427;Stargate (1994);Action|Adventure|Sci-Fi
4031;316;5.0;828119060;Stargate (1994);Action|Adventure|Sci-Fi
4037;316;5.0;835164571;Stargate (1994);Action|Adventure|Sci-Fi
4038;316;3.0;844686340;Stargate (1994);Action|Adventure|Sci-Fi
4042;316;2.0;839311619;Stargate (1994);Action|Adventure|Sci-Fi
4045;316;3.0;844686617;Stargate (1994);Action|Adventure|Sci-Fi
4048;316;5.0;1111640463;Stargate (1994);Action|Adventure|Sci-Fi
4050;316;3.5;1216475619;Stargate (1994);Action|Adventure|Sci-Fi
4051;316;3.0;946316727;Stargate (1994);Action|Adventure|Sci-Fi
4052;316;4.0;1024288663;Stargate (1994);Action|Adventure|Sci-Fi
4053;316;0.5;1189740961;Stargate (1994);Action|Adventure|Sci-Fi
4054;316;3.0;844687085;Stargate (1994);Action|Adventure|Sci-Fi
4056;316;2.5;1111753545;Stargate (1994);Action|Adventure|Sci-Fi
4057;316;3.0;839312206;Stargate (1994);Action|Adventure|Sci-Fi
4060;316;3.0;835110750;Stargate (1994);Action|Adventure|Sci-Fi
4063;316;3.0;1111640763;Stargate (1994);Action|Adventure|Sci-Fi
4065;316;4.0;946893493;Stargate (1994);Action|Adventure|Sci-Fi
4067;316;3.0;844688087;Stargate (1994);Action|Adventure|Sci-Fi
4069;316;4.0;839312590;Stargate (1994);Action|Adventure|Sci-Fi
4070;316;5.0;946260884;Stargate (1994);Action|Adventure|Sci-Fi
4073;316;5.0;844688150;Stargate (1994);Action|Adventure|Sci-Fi
4078;316;3.5;1217015279;Stargate (1994);Action|Adventure|Sci-Fi
4079;316;3.0;833024440;Stargate (1994);Action|Adventure|Sci-Fi
4088;316;4.0;835112590;Stargate (1994);Action|Adventure|Sci-Fi
4089;316;3.0;844688311;Stargate (1994);Action|Adventure|Sci-Fi
4091;316;2.0;1001965942;Stargate (1994);Action|Adventure|Sci-Fi
4094;316;4.0;952880824;Stargate (1994);Action|Adventure|Sci-Fi
4095;316;5.0;948170006;Stargate (1994);Action|Adventure|Sci-Fi
4099;316;3.5;1119327583;Stargate (1994);Action|Adventure|Sci-Fi
4105;316;4.5;1135590119;Stargate (1994);Action|Adventure|Sci-Fi
4106;316;4.0;1189776381;Stargate (1994);Action|Adventure|Sci-Fi
4112;316;4.0;946264407;Stargate (1994);Action|Adventure|Sci-Fi
4113;316;2.0;1085868204;Stargate (1994);Action|Adventure|Sci-Fi
4114;316;3.5;1135595524;Stargate (1994);Action|Adventure|Sci-Fi
4116;316;5.0;839313540;Stargate (1994);Action|Adventure|Sci-Fi
4118;316;3.0;946264452;Stargate (1994);Action|Adventure|Sci-Fi
4130;316;4.0;835113832;Stargate (1994);Action|Adventure|Sci-Fi
4131;316;4.0;844688997;Stargate (1994);Action|Adventure|Sci-Fi
4136;316;3.0;1163520829;Stargate (1994);Action|Adventure|Sci-Fi
4138;316;4.0;839314855;Stargate (1994);Action|Adventure|Sci-Fi
4144;316;4.0;831900172;Stargate (1994);Action|Adventure|Sci-Fi
4148;316;2.0;839316145;Stargate (1994);Action|Adventure|Sci-Fi
4154;316;4.0;839316716;Stargate (1994);Action|Adventure|Sci-Fi
4155;316;5.0;832228906;Stargate (1994);Action|Adventure|Sci-Fi
4158;316;3.0;835115143;Stargate (1994);Action|Adventure|Sci-Fi
4159;316;4.0;844690414;Stargate (1994);Action|Adventure|Sci-Fi
4160;316;3.0;858382512;Stargate (1994);Action|Adventure|Sci-Fi
4166;316;5.0;839316762;Stargate (1994);Action|Adventure|Sci-Fi
4168;316;3.0;833025458;Stargate (1994);Action|Adventure|Sci-Fi
4172;316;4.0;844691572;Stargate (1994);Action|Adventure|Sci-Fi
4177;316;2.5;1216497756;Stargate (1994);Action|Adventure|Sci-Fi
4178;316;3.0;839318866;Stargate (1994);Action|Adventure|Sci-Fi
4182;316;3.0;1024355128;Stargate (1994);Action|Adventure|Sci-Fi
4186;316;5.0;949114025;Stargate (1994);Action|Adventure|Sci-Fi
4191;316;4.0;946277051;Stargate (1994);Action|Adventure|Sci-Fi
4197;316;2.0;1001976081;Stargate (1994);Action|Adventure|Sci-Fi
4206;316;3.0;869236043;Stargate (1994);Action|Adventure|Sci-Fi
4217;316;4.0;961165209;Stargate (1994);Action|Adventure|Sci-Fi
4218;316;2.0;1180553766;Stargate (1994);Action|Adventure|Sci-Fi
4219;316;2.0;844691502;Stargate (1994);Action|Adventure|Sci-Fi
4220;316;3.0;955428265;Stargate (1994);Action|Adventure|Sci-Fi
4223;316;3.5;1085943477;Stargate (1994);Action|Adventure|Sci-Fi
4225;316;4.0;844691586;Stargate (1994);Action|Adventure|Sci-Fi
4227;316;5.0;849989975;Stargate (1994);Action|Adventure|Sci-Fi
4228;316;1.0;869310774;Stargate (1994);Action|Adventure|Sci-Fi
4229;316;4.0;949076406;Stargate (1994);Action|Adventure|Sci-Fi
4233;316;3.0;1086029265;Stargate (1994);Action|Adventure|Sci-Fi
4235;316;2.0;949179927;Stargate (1994);Action|Adventure|Sci-Fi
4239;316;4.0;839324404;Stargate (1994);Action|Adventure|Sci-Fi
4246;316;4.0;844692219;Stargate (1994);Action|Adventure|Sci-Fi
4249;316;4.0;1051636333;Stargate (1994);Action|Adventure|Sci-Fi
4251;316;3.0;942499640;Stargate (1994);Action|Adventure|Sci-Fi
4264;316;4.0;946343773;Stargate (1994);Action|Adventure|Sci-Fi
4270;316;3.0;835124207;Stargate (1994);Action|Adventure|Sci-Fi
4276;316;4.0;835124220;Stargate (1994);Action|Adventure|Sci-Fi
4277;316;3.0;844692411;Stargate (1994);Action|Adventure|Sci-Fi
4281;316;3.0;839325120;Stargate (1994);Action|Adventure|Sci-Fi
4285;316;3.0;1002005537;Stargate (1994);Action|Adventure|Sci-Fi
4289;316;3.0;942094767;Stargate (1994);Action|Adventure|Sci-Fi
4292;316;3.0;831317838;Stargate (1994);Action|Adventure|Sci-Fi
4295;316;3.0;839325473;Stargate (1994);Action|Adventure|Sci-Fi
4313;316;4.0;839326877;Stargate (1994);Action|Adventure|Sci-Fi
4317;316;2.5;1086844587;Stargate (1994);Action|Adventure|Sci-Fi
4319;316;3.0;828124616;Stargate (1994);Action|Adventure|Sci-Fi
4325;316;3.0;851102569;Stargate (1994);Action|Adventure|Sci-Fi
4331;316;3.0;835126626;Stargate (1994);Action|Adventure|Sci-Fi
4337;316;3.0;869220512;Stargate (1994);Action|Adventure|Sci-Fi
4338;316;2.5;1085991858;Stargate (1994);Action|Adventure|Sci-Fi
4343;316;3.0;839328288;Stargate (1994);Action|Adventure|Sci-Fi
4345;316;1.0;946319955;Stargate (1994);Action|Adventure|Sci-Fi
4348;316;5.0;835127366;Stargate (1994);Action|Adventure|Sci-Fi
4352;316;3.5;1079106276;Stargate (1994);Action|Adventure|Sci-Fi
4354;316;4.0;849974029;Stargate (1994);Action|Adventure|Sci-Fi
4357;316;4.0;844695193;Stargate (1994);Action|Adventure|Sci-Fi
4364;316;2.5;1086010845;Stargate (1994);Action|Adventure|Sci-Fi
4366;316;4.0;835128831;Stargate (1994);Action|Adventure|Sci-Fi
4368;316;4.0;879678590;Stargate (1994);Action|Adventure|Sci-Fi
4370;316;3.0;849972684;Stargate (1994);Action|Adventure|Sci-Fi
4376;316;3.0;844695804;Stargate (1994);Action|Adventure|Sci-Fi
4382;316;3.0;835129484;Stargate (1994);Action|Adventure|Sci-Fi
4383;316;3.0;844696016;Stargate (1994);Action|Adventure|Sci-Fi
4385;316;4.0;1111651517;Stargate (1994);Action|Adventure|Sci-Fi
4388;316;3.0;835129452;Stargate (1994);Action|Adventure|Sci-Fi
4403;316;3.5;1099346524;Stargate (1994);Action|Adventure|Sci-Fi
4406;316;5.0;835129809;Stargate (1994);Action|Adventure|Sci-Fi
4416;316;3.0;844696898;Stargate (1994);Action|Adventure|Sci-Fi
4420;316;3.0;839331814;Stargate (1994);Action|Adventure|Sci-Fi
4421;316;2.0;946325512;Stargate (1994);Action|Adventure|Sci-Fi
4427;316;3.0;839332757;Stargate (1994);Action|Adventure|Sci-Fi
4443;316;4.0;835130801;Stargate (1994);Action|Adventure|Sci-Fi
4445;316;4.0;959377337;Stargate (1994);Action|Adventure|Sci-Fi
4447;316;5.0;839334408;Stargate (1994);Action|Adventure|Sci-Fi
4451;316;3.0;835131712;Stargate (1994);Action|Adventure|Sci-Fi
4456;316;5.0;946328253;Stargate (1994);Action|Adventure|Sci-Fi
4457;316;3.0;961170369;Stargate (1994);Action|Adventure|Sci-Fi
4458;316;4.0;982651188;Stargate (1994);Action|Adventure|Sci-Fi
4460;316;3.0;835132111;Stargate (1994);Action|Adventure|Sci-Fi
4461;316;3.0;974595164;Stargate (1994);Action|Adventure|Sci-Fi
4465;316;2.0;832230057;Stargate (1994);Action|Adventure|Sci-Fi
4468;316;4.0;844698322;Stargate (1994);Action|Adventure|Sci-Fi
4469;316;3.0;859207743;Stargate (1994);Action|Adventure|Sci-Fi
4472;316;5.0;839336547;Stargate (1994);Action|Adventure|Sci-Fi
4476;316;1.0;831901057;Stargate (1994);Action|Adventure|Sci-Fi
4480;316;5.0;835133750;Stargate (1994);Action|Adventure|Sci-Fi
4487;316;1.5;1135711668;Stargate (1994);Action|Adventure|Sci-Fi
4489;316;4.0;844698904;Stargate (1994);Action|Adventure|Sci-Fi
4497;316;3.0;942107181;Stargate (1994);Action|Adventure|Sci-Fi
4506;316;3.0;844699796;Stargate (1994);Action|Adventure|Sci-Fi
4508;316;5.0;914351485;Stargate (1994);Action|Adventure|Sci-Fi
4509;316;5.0;949284860;Stargate (1994);Action|Adventure|Sci-Fi
4514;316;3.5;1086108449;Stargate (1994);Action|Adventure|Sci-Fi
4516;316;2.0;844700310;Stargate (1994);Action|Adventure|Sci-Fi
4517;316;3.0;1051881124;Stargate (1994);Action|Adventure|Sci-Fi
4518;316;3.5;1111662161;Stargate (1994);Action|Adventure|Sci-Fi
4522;316;3.0;844701187;Stargate (1994);Action|Adventure|Sci-Fi
4523;316;4.0;949542361;Stargate (1994);Action|Adventure|Sci-Fi
4526;316;2.5;1111664761;Stargate (1994);Action|Adventure|Sci-Fi
